Tag,Placas,No.Economico,Clase,Tipo de tag,Estatus,Saldo,Modificado por
IMDM20226568..,217XWZ    ,11091       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226567..,940YFN    ,12026       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226566..,971YFN    ,12064       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226565..,966YFN    ,12038       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226564..,360YFX    ,12019       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226563..,404XWZ    ,11076       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226562..,641YCY    ,11118       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226561..,V49NS     ,13010       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226560..,922YFN    ,12068       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226559..,975YFN    ,12044       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226558..,332YXK    ,13071       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226557..,391YXK    ,13119       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226556..,972YXK    ,13184       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226555..,336YXK    ,13151       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226554..,183YXK    ,13171       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226553..,940YXK    ,13098       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226552..,347YFX    ,12136       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226551..,V61KS     ,13007       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226550..,787YWW    ,13043       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226549..,Comodin   ,Pool        ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226548..,506YFN    ,13003       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226547..,DG-0001   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226546..,Comodin   ,Pool        ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226545..,Comodin   ,Pool        ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226544..,Comodin   ,Pool        ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226543..,DG-ML02   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226542..,394YFX    ,12126       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226541..,209YGN    ,12128       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226540..,978YFN    ,12045       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226539..,509YTN    ,12177       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226538..,366YFX    ,12116       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226537..,539YTN,12178,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226536..,SNZ3409   ,10028       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226535..,239YXK    ,13048       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226534..,270XVJ    ,11054       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226533..,475XWZ    ,11073       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226532..,340XGR    ,10055       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226531..,799YGN    ,12142       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226530..,02942     ,10072       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226529..,226YNT    ,12170       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226528..,228YNT    ,12169       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226527..,282YNT    ,12168       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226526..,217YNT    ,12167       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226525..,DG-MS08   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226524..,DG-MS07   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226523..,DG-MS06   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226522..,DG-MS05   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226521..,DG-MS04   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226520..,DG-MS03   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226519..,DG-MS02   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226518..,DG-MS01   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226517..,890YXK    ,13123       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226516..,651YXK    ,13157       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226515..,997YFN    ,12016       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226514..,952YFN    ,12049       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226513..,379YFX    ,12111       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226512..,944YFN    ,12046       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226511..,981YFN    ,12033       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226510..,237XWZ    ,11089       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226509..,02941     ,10071       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226508..,912YFN    ,12014       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226507..,932YFN    ,12010       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226506..,797XUB    ,11028       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226505..,988YFN    ,12024       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226504..,809XUB    ,11035       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226503..,559YXA    ,13178       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226502..,927YFN    ,12058       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226501..,8818U     ,08208       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226500..,330YFN    ,12071       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226499..,973YFN    ,12053       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226498..,334YXF    ,12108       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226497..,333YFX    ,12130       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226496..,395YFX    ,12051       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226495..,965YFN    ,12037       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226494..,355YFX    ,12093       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226493..,362YFX    ,12013       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226492..,995YFN    ,12021       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226491..,955YFN    ,12007       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226490..,388YFX    ,12067       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226489..,972YFN    ,12036       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226488..,690XAT    ,10011       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226487..,986YFN    ,12055       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226486..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226485..,346YFX    ,12120       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226484..,300XWZ    ,11083       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226483..,487XWZ    ,11082       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226482..,914YFN    ,12034       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226481..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226480..,968YFN    ,12059       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226479..,956YFN    ,12017       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226478..,901YFN    ,12079       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226477..,979YFN    ,12078       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226476..,313YFN    ,12029       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226475..,999YFN    ,12006       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226474..,397YFN    ,12003       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226473..,304YFN    ,12002       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226472..,664VZN    ,08036       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226471..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226470..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226469..,320YFX    ,12094       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226468..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226467..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226466..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226465..,375YFX    ,12117       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226464..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226463..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226462..,977YFN    ,12107       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226461..,JED1406   ,05058       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226460..,915YFN    ,12042       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226459..,GNP       ,GNP         ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226458..,195UAR    ,06085       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226457..,MCW2365   ,08174       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226456..,317XFF    ,10034       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20226455..,912YFN    ,12014       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20205258..,978YFN,12045,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20204850..,993YFN,12043,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168630..,914YFN,12034,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168629..,988YFN,12024,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168628..,997YFN,12016,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168627..,912YFN,12014,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168626..,932YFN,12010,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168625..,942YFN,12062,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168624..,317ZBT,13211,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168623..,178YXK,13151,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168622..,849YXK,13044,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168621..,V48NS,13008,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168329..,331YFX,12150,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20168328..,334YFX,12108,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166400..,355YFX,12093,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166399..,388YFX,12067,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166398..,973YFN,12053,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166397..,395YFX,12051,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166396..,952YFN,12049,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166395..,965YFN,12037,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166394..,995YFN,12021,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166393..,920YFN,12015,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166392..,362YFX,12013,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166391..,955YFN,12007,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166390..,349YFX,12151,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166389..,326YNA,12057,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166388..,276YNA,12027,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166387..,319YFX,12012,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166386..,688ZMV,14018,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166385..,424ZMV,14015,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166384..,832ZMV,14014,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166383..,332YXK,13071,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166382..,918YFN,12080,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20166381..,964YFN,12054,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20162849..,945YFN,12052,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20162785..,950YFN,12022,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20162784..,525ZMV,14130,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20162783..,2B5BU,14186,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20162782..,963ZMU,14030,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157660..,466ZMV,14017,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157659..,559YXA,13178,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157658..,V04SD,13017,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157650..,911ZWZ,12077,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157649..,326YFX,12072,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157648..,971YFN,12064,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157647..,975YFN,12044,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157646..,966YFN,12038,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157645..,904YFN,12028,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157644..,940YFN,12026,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157643..,910YFN,12005,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157642..,957YFN,12069,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20157641..,2B4BU,14183,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20155825..,849XUB,11032,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20155824..,363XWZ,11088,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20155823..,976XUB,11036,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145197..,966ZMU,14025,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145191..,827ZMU,14022,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145183..,351ZMV,14012,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145182..,921ZDE,13212,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145181..,V95NS,13014,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145175..,941YFN,12076,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145169..,928YFN,12073,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145168..,153YNA,12070,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145125..,984YFN,12065,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145124..,915YFN,12042,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145123..,921YFN,12032,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145122..,983YFN,12009,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145121..,909ZXG,14195,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145120..,2B8BU,14182,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20145119..,2B2BU,14181,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20142139..,168ZLX,14005,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20142138..,758ZGT,13219,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20142137..,V13SD,13187,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20138641..,9A1WE,13015,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20138640..,V92NS,13013,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20138639..,V49NS,13010,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20138636..,1B7FL,13006,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20138635..,922YFN,12068,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20138634..,360YFX,12019,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20138633..,982YFN,12056,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20137550..,2B3BU,14178,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20137549..,631ZMV,14135,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20137548..,766ZMU,14029,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20137547..,951ZMU,14024,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20137546..,668ZMU,14021,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20137545..,961ZSN,14019,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20137544..,106ZMV,14009,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20137543..,461YTN,13001,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20137542..,303YFX,12153,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125333..,420ZMV,14013,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125332..,295ZMV,14011,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125331..,539YTN,12178,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125330..,509YTN,12177,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125329..,976YFN,12066,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125328..,938YFN,12061,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125327..,968YFN,12059,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125326..,923YFN,12041,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125325..,989YFN,12025,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20125324..,481ZXG,14194,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20119911..,2B6BU,14179,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20117811..,760ZMU,14026,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20117810..,886ZMU,14023,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20105250..,233ZLX,14006,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20105240..,346YFX,12120,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20105239..,986YFN,12055,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20105238..,985YFN,12031,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20105237..,907YFN,12040,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20105236..,788ZMV,14129,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20105235..,388YXK,13049,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20105234..,DG-AS-09,DG09,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104940..,DG-AS-08,DG08,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104939..,628YXK,13176,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104938..,734YWX,13143,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104937..,873YXK,13070,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104936..,343ZUE,13069,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104935..,218YWX,13025,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104934..,275YNT,12174,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104933..,964ZUY,12136,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104932..,370ZMV,14101,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104931..,961ZMV,14100,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104930..,234ZMV,14099,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104929..,651YXK,13157,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104928..,929YXA,13153,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104919..,173YXK,13116,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104918..,2551CL,12157,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104917..,705ZMU,14033,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104916..,893ZMU,14031,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104915..,383YFX,12123,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104914..,981YFN,12033,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104910..,925YFN,12011,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104908..,747ZMV,14071,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104906..,578ZMV,14070,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104904..,559ZMV,14069,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104450..,219ZMV,14067,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104447..,384ZMV,14062,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104446..,242ZMV,14061,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104445..,826ZMV,14059,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104444..,704ZMV,14053,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104443..,745ZMV,14051,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104442..,515ZMV,14050,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104441..,775ZMV,14049,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104440..,953YXK,13122,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104439..,357YFX,12113,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104438..,626ZMV,14114,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104437..,968ZMV,14113,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104435..,G48AEH,14112,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104434..,630ZMV,14111,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104433..,192ZEL,13216,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104432..,890YXK,13123,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104429..,228YNT,12169,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104428..,2552CL,12155,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104427..,559YXK,13147,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104422..,346YXA,13145,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20104421..,2633CL,12156,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20102677..,229YXK,13146,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20102676..,630YXK,13144,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20087006..,781YGN,12143,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20081959..,352YFX,12104,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20081958..,305YFX,12087,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20081957..,183YXK,13171,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20081956..,442YTN,12180,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20081955..,547YNU,12144,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20081954..,706ZEL,13218,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20081953..,977YXA,13182,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20081952..,264YGN,12152,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20081951..,358YGN,12134,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
CPFI01417590.., , ,2,BLINDADA,Activo,$0.00,
CPFI01417589.., , ,2,BLINDADA,Activo,$0.00,
CPFI01417588.., , ,2,BLINDADA,Activo,$0.00,
CPFI01417587.., , ,2,BLINDADA,Activo,$0.00,
CPFI01417586.., , ,2,BLINDADA,Activo,$0.00,
CPFI01371620..,DG-AS-10,DG10,1,BLINDADA,Activo,$0.00,
CPFI01371619..,DG-MS03 BL,DG          ,1,BLINDADA,Activo,$0.00,
CPFI01371618..,DG-MS02 BL,DG          ,1,BLINDADA,Activo,$0.00,
CPFI01371617..,DG-MS01 BL,DG          ,1,BLINDADA,Activo,$0.00,
CPFI01369703..,DG-AS01 BL,DG          ,1,BLINDADA,Activo,$0.00,
CPFI01356733..,DG-NL-09,DG09,1,BLINDADA,Activo,$0.00,
CPFI01356732..,DG-NL-09,DG09,1,BLINDADA,Activo,$0.00,
CPFI01356731..,DG-NL-01,DG08,1,BLINDADA,Activo,$0.00,
CPFI01356730..,DG-AS-07,DG07,1,BLINDADA,Activo,$0.00,
